title_id,total,title,state,issn,start_date,end_date
1414,70220,Geraldton Advertiser (WA : 1893 - 1905),Western Australia,22094903,1893-04-24,1905-12-29
1415,33685,Geraldton Guardian (WA : 1950 - 1954),Western Australia,22095160,1950-10-17,1954-12-28
1416,1670,Geraldton Observer (WA : 1880 - 1881),Western Australia,22095187,1880-08-31,1881-10-25
1417,15774,Gnowangerup Star (WA : 1941 - 1954),Western Australia,22095209,1941-06-21,1954-12-25
1418,3843,Greenbushes Advocate and Donnybrook and Bridgetown Advertiser (WA : 1899 - 1902),Western Australia,22095225,1899-09-23,1902-03-22
1419,97260,Harvey Murray Times (WA : 1931 - 1955),Western Australia,22095241,1931-07-24,1955-04-29
1420,17923,"Hedland Advocate (Port Hedland, WA : 1906 - 1912)",Western Australia,22095268,1906-03-03,1912-05-25
1421,50059,"Herald (Coolgardie, WA : 1899 - 1901)",Western Australia,22095292,1899-03-28,1901-02-23
1422,7680,Lake Grace Newdegate Cultivator and Dumbleyung and Kukerin Producer (WA : 1925 - 1930),Western Australia,22094989,1925-08-10,1930-02-10
1423,1218,Murchison Magnet and Mullewa Mercury (WA : 1926 - 1927),Western Australia,22095802,1926-07-24,1927-01-15
1424,64219,Nelson Advocate (WA : 1926 - 1938),Western Australia,22094660,1926-02-12,1938-05-27
1425,43696,Wongan-Ballidu Budget (WA : 1941 - 1954),Western Australia,22094539,1941-02-28,1954-08-19
1426,46716,"Wheatbelt Tribune and Koorda Record (Wyalkatchem, WA : 1940 - 1954)",Western Australia,22095608,1940-09-20,1954-12-30
1427,16731,Mullewa Magnet and Perenjori-Morawa Advertiser (WA : 1927 - 1931),Western Australia,22095780,1927-01-22,1931-01-17
1428,87911,"The Irwin Index (Mingenew, WA : 1926 - 1956)",Western Australia,22095624,1926-08-07,1954-12-25
1429,5557,The Albany Observer (WA : 1890 - 1891),Western Australia,22096205,1890-05-06,1891-03-24
1430,48870,The Albany Despatch (WA : 1919 - 1927),Western Australia,22096183,1919-01-13,1927-12-22
1431,2268,York Gazette and Quairading and Dangin Herald (WA : 1930 - 1931),Western Australia,22096140,1930-08-08,1931-10-09
1432,82808,York Chronicle (WA : 1927 - 1954),Western Australia,22096167,1927-01-14,1954-12-30
1433,13265,The Wyalkatchem Wheatsheaf and Bencubbin Banner (WA : 1922 - 1930),Western Australia,22096078,1922-03-14,1930-08-26
1434,23804,Wiluna Chronicle and East Murchison Advocate (WA : 1924 - 1931),Western Australia,22096116,1924-06-14,1931-01-17
1435,29789,"The Western Australian Goldfields Courier (Coolgardie, WA : 1894 - 1898)",Western Australia,22096043,1894-09-15,1898-10-29
1436,4080,The Southern Cross Miner (WA : 1899 - 1902),Western Australia,22096027,1899-11-04,1902-04-12
1437,2653,The Southern Cross Herald (WA : 1894 - 1896),Western Australia,22095993,1894-07-13,1896-05-01
1438,18228,"South Western Tribune (Bunbury, WA : 1930 - 1932)",Western Australia,22095969,1930-01-04,1932-01-30
1439,177290,"South Western Times (Bunbury, WA : 1932 - 1954)",Western Australia,22095977,1932-02-03,1954-12-31
1440,312,The Pingelly Express (WA : 1905 - 1906),Western Australia,22095942,1905-12-02,1906-03-10
1441,69889,The Perenjori Pioneer (WA : 1930 - 1947),Western Australia,22095896,1930-08-02,1947-04-04
1442,16454,"Northern Public Opinion and Mining and Pastoral News (Roebourne, WA : 1894 - 1902)",Western Australia,2209587X,1894-12-01,1902-07-25
1443,35695,"North-Eastern Wheatbelt Tribune (Wyalkatchem, WA : 1926 - 1940)",Western Australia,22095586,1926-08-16,1940-09-13
1444,24490,Newcastle Herald and Toodyay District Chronicle (WA : 1902 - 1912),Western Australia,22095853,1902-05-10,1912-03-09
1445,4392,Narrogin Advocate and Southern Districts Courier (WA : 1904 - 1906),Western Australia,22095829,1904-01-20,1906-03-10
1446,23107,Narembeen Observer (WA : 1928 - 1933),Western Australia,22095136,1928-02-03,1933-11-24
1447,3046,Mount Morgans Miner (WA : 1900; 1901 - 1903),Western Australia,22095748,1900-09-01,1903-09-26
1448,4846,Mount Morgans Mercury (WA : 1906 - 1909),Western Australia,22095764,1906-01-03,1909-07-07
1449,1779,"Morning Post (Geraldton, WA : 1895 - 1896)",Western Australia,22095721,1895-04-01,1896-06-17
1450,36592,"Morgans Courier (Mount Morgan, WA : 1904 - 1911)",Western Australia,22095705,1904-06-04,1911-12-23
1451,96892,"Midlands Advocate (Perth, WA : 1930 - 1954)",Western Australia,22095683,1930-04-03,1954-12-30
1452,109474,Manjimup Mail and Jardee-Pemberton-Northcliffe Press (WA : 1927 - 1950),Western Australia,22095640,1927-07-01,1950-06-01
1453,12154,Koorda Record (WA : 1934 - 1939),Western Australia,2209556X,1934-06-01,1939-01-27
1454,39155,Kookynie Press (WA : 1903 - 1911),Western Australia,22095470,1903-06-20,1911-12-23
1455,2253,Kookynie Advocate and Northern Goldfields News (WA : 1903 - 1904),Western Australia,22095454,1903-08-15,1904-03-05
1456,1267,Kondinin Wheatlander and Kulin and Karlgarin Gazette (WA : 1926 - 1927),Western Australia,22095438,1926-10-05,1927-06-28
1457,7976,Kanowna Herald (WA : 1898),Western Australia,22095411,1898-05-05,1898-11-01
1458,720,Kanowna Democrat and North East Coolgardie Advertiser (WA : 1896 - 1897),Western Australia,2209539X,1896-08-15,1897-12-01
1459,6439,Kalgoorlie and Boulder Standard (WA : 1897 - 1898),Western Australia,22095373,1897-12-23,1898-05-21
1460,27,Bullfinch Miner and Yilgarn Advocate (WA : 1910),Western Australia,22094709,1910-11-12,1910-11-12
1461,375,"Bent's News and New South Wales Advertiser (Sydney, NSW : 1839)",New South Wales,2209623X,1839-04-13,1839-07-27
1462,560,"Hill's Life in New South Wales (Sydney, NSW : 1832)",New South Wales,22096701,1832-07-06,1832-12-28
1463,101,Sydney Journal and Daily Advertiser (NSW : 1847),New South Wales,22096728,1847-08-03,1847-08-11
1464,27721,Sydney Punch (NSW : 1864 - 1888),New South Wales,22096744,1864-05-27,1888-09-29
1465,258,"The Alfred (Sydney, NSW : 1835)",New South Wales,22096760,1835-01-06,1835-02-27
1466,488,"The Australian Sportsman (Sydney, NSW : 1848)",New South Wales,22096795,1848-09-09,1848-12-30
1467,396,"The Citizen (Sydney, NSW : 1846 - 1847)",New South Wales,22096817,1846-08-29,1847-04-03
1468,745,"The Currency Lad (Sydney, NSW : 1832-1833)",New South Wales,22096833,1832-08-25,1833-05-18
1469,392,"The Daily News and Evening Chronicle (Sydney, NSW : 1848)",New South Wales,22096906,1848-10-02,1848-11-28
1470,248,"The Gleaner (Sydney, NSW : 1827)",New South Wales,22096868,1827-04-05,1827-09-29
1471,16380,"The People's Advocate and New South Wales Vindicator (Sydney, NSW : 1848-1856)",New South Wales,22096884,1848-12-02,1856-12-27
1472,2373,The Sydney Daily Advertiser (NSW : 1848),New South Wales,22096957,1848-06-01,1848-10-23
1473,772,The Sydney Standard and Colonial Advocate (NSW : 1839),New South Wales,22096973,1839-01-07,1839-09-30
1474,2705,The Sydney Times (NSW : 1834-1838),New South Wales,2209699X,1834-08-15,1838-07-02
1475,300,The Sydney Weekly Transcript (NSW : 1846),New South Wales,22097015,1846-01-31,1846-05-16
1477,1544,"The Portonian (Port Adelaide, SA : 1871 - 1873)",South Australia,22094091,1871-08-12,1873-12-27
1478,125,Port Augusta and Stirling Illustrated News (SA : 1901),South Australia,2209413X,1901-02-02,1901-08-15
1479,8184,"Messenger (Port Adelaide, SA : 1951 - 1954)",South Australia,22094156,1951-03-01,1954-12-23
1480,11334,"Mosman, Neutral and Middle Harbour Resident (NSW : 1904 - 1907, 1916 - 1919)",New South Wales,22096914,1904-07-30,1919-02-01
1481,611636,Toowoomba Chronicle and Darling Downs Gazette (Qld. : 1922 - 1933),Queensland,22090835,1922-11-01,1933-12-30
1482,303980,Toowoomba Chronicle (Qld. : 1917 - 1922),Queensland,22090819,1917-01-02,1922-10-31
1483,108165,The Elmore Standard (Vic. : 1882 - 1920,Victoria,2209668X,1882-01-06,1920-12-31
1484,63,"The Egotist (Adelaide, SA : 1839)",South Australia,22099352,1839-05-14,1839-06-25
1485,41,Port Lincoln Herald (SA : 1839 - 1840),South Australia,22099379,1839-04-10,1840-05-19
1486,3534,"Tribune (SA edition, published in Sydney : 1951 - 1964)",South Australia,22099220,1959-03-18,1963-06-12
1487,131,Western People and Tumby Bay Times (SA : 1912),South Australia,22099255,1912-06-19,1912-07-03
1488,1669,Bangkok Recorder (Thailand : 1865 - 1867),International,22099964,1865-01-16,1867-01-16
1489,171389,"Torres News (Thursday Island, Qld. : 1957-2015)",Queensland,26518678,1957-03-19,2015-12-21
1490,13,"Weekly Observer (Sydney, NSW : 1833)",New South Wales,26519062,1833-01-04,1833-01-04
1491,42323,Fremantle Advocate (WA : 1926 - 1942),Western Australia,26519275,1926-08-27,1942-01-14
1492,769793,"Border Morning Mail (Albury, NSW : 1934 - 1935; 1938 - 1952)",New South Wales,26519291,1934-07-02,1952-12-31
1493,881,"North Coast Times (Bellingen and Coffs Harbour, NSW : 1888 - 1889)",New South Wales,26519321,1888-12-07,1889-11-15
1494,38979,"Mountain District Free Press (Tecoma, Vic. : 1947 - 1954)",Victoria,26519364,1946-10-18,1954-12-23
1495,3864,Chiltern Leader (Vic. : 1896 - 1898),Victoria,26520346,1896-09-11,1898-03-08
1496,290,"Weekly Free Press, and Port Phillip Commercial Advertiser (Vic. : 1841)",Victoria,26520354,1841-07-03,1841-09-25
1497,8841,"Northern Times (Carnarvon, WA : 1952 - 1954)",Western Australia,22008330,1952-06-12,1954-12-30
1498,2830,"A Voz de Timor (Dili, East Timor : 1970 - 1975)",International,2652080X,1970-06-11,1975-08-09
1500,29322,"The Bananacoast Opinion (Coffs Harbour, NSW : 1973 - 1978)",New South Wales,26520370,1973-06-19,1978-10-25
1501,41515,"Nota (Hawks Nest and Tea Gardens, NSW : 1970 - 1999)",New South Wales,26520311,1970-04-01,1999-08-19
1502,35201,"The Express, Melton (Vic. 1943 - 1954)",Victoria,26520273,1943-08-28,1954-12-18
1503,8035,"The Arena (Melbourne, Vic. : 1900 - 1903)",Victoria,NDP00001,1900-09-06,1903-02-05
1504,4010,"The Arena-Sun (Melbourne, Vic. : 1903 - 1904)",Victoria,NDP00002,1903-02-12,1904-03-03
1505,13813,"The Wheatbelt Wheatsheaf and Dampier Advocate (Merredin, WA : 1930 - 1939)",Western Australia,22096094,1930-09-02,1939-10-31
1506,44,"The Yellow Flag and Torrens Island Terror (Adelaide, SA : 1901)",South Australia,NDP00050,1901-05-30,1901-06-07
1511,25809,The Skipton Standard and Streatham Gazette (Vic. : 1914 - 1928),Victoria,NDP00055,1914-11-28,1928-12-15
1512,29908,The Tatura Guardian (Vic. : 1895 - 1903),Victoria,NDP00056,1895-01-04,1903-12-25
1513,38196,"Blackwood-Warren Sentinel (Bridgetown, WA : 1950 - 1954)",Western Australia,NDP00005,1950-06-08,1954-12-30
1514,7176,"Cathedral Chronicle (Geraldton, WA : 1931 - 1954)",Western Australia,NDP00006,1931-02-01,1954-11-01
1515,5853,"Clare's Weekly (Perth, WA : 1897 - 1899)",Western Australia,NDP00007,1897-08-27,1899-07-15
1516,17563,"Coastal Districts Star (Perth, WA : 1952 - 1954)",Western Australia,NDP00008,1952-12-04,1954-12-30
1517,32302,Corrigin Chronicle and Kunjin-Bullaring Representative (WA : 1925 - 1943),Western Australia,NDP00009,1925-01-08,1943-11-25
1518,14610,"Dampier Herald and Bencubbin Chronicle (Wyalkatchem, W.A. : 1937 - 1943)",Western Australia,NDP00010,1937-10-21,1943-07-09
1519,14199,"The Dawn (Perth, WA : 1921 - 1949)",Western Australia,NDP00011,1921-01-12,1949-08-01
1520,2335,"The Argonaut (Perth, WA : 1899 - 1900)",Western Australia,NDP00004,1899-07-22,1900-03-17
1521,41039,"The Advertiser (Fremantle, WA : 1921 - 1932)",Western Australia,NDP00003,1921-05-13,1932-10-06
1522,31460,"Evening Courier (Fremantle, WA : 1902 - 1903)",Western Australia,NDP00012,1902-07-18,1903-10-16
1523,159397,"The Evening Mail (Fremantle, WA : 1905 - 1910)",Western Australia,NDP00013,1905-07-29,1910-06-30
1524,3002,"The Evening Times (Fremantle, WA : 1888)",Western Australia,NDP00014,1888-01-02,1888-07-13
1525,1074,"The Express (Perth, WA : 1872 - 1873)",Western Australia,NDP00015,1872-03-14,1873-07-17
1526,2937,"The Express (Perth, WA : 1905 - 1907)",Western Australia,NDP00016,1905-10-21,1907-03-27
1527,3266,"The Express (Fremantle, WA : 1870-1871)",Western Australia,NDP00017,1870-01-03,1871-01-28
1528,4128,Fremantle Courier (WA : 1902),Western Australia,NDP00018,1902-05-13,1902-07-17
1529,10126,The Fremantle Times (WA : 1919 - 1921; 1932),Western Australia,NDP00019,1919-02-07,1932-12-22
1530,53858,"The Golden Age (Coolgardie, WA : 1894 - 1898)",Western Australia,NDP00020,1894-10-02,1898-10-27
1531,10653,"The Guardian : Suburban and Municipal Recorder (Claremont, WA : 1903 - 1908)",Western Australia,NDP00021,1903-05-02,1908-04-04
1532,2557,Kalamunda and District News (WA : 1952 - 1954),Western Australia,NDP00022,1952-05-22,1954-03-25
1533,739,The Kendenup Index (WA : 1921 - 1923),Western Australia,NDP00023,1921-06-01,1923-03-19
1534,33117,Kondinin-Kulin Kourier and Karlgarin Advocate (WA : 1926 - 1941),Western Australia,NDP00024,1926-10-30,1941-08-29
1535,25057,"The Leader (Perth, WA : 1923 - 1928)",Western Australia,NDP00025,1923-11-30,1928-12-07
1536,166,"Liberty (Fremantle, WA : 1891 - 1892)",Western Australia,NDP00026,1891-05-02,1892-02-13
1537,26547,"Listening Post (Perth, WA : 1921 - 1954)",Western Australia,NDP00027,1921-12-20,1954-12-01
1538,4355,"The Magpie (Perth, WA : 1923)",Western Australia,NDP00028,1923-02-17,1923-11-23
1539,96853,Manjimup and Warren Times (WA : 1927 - 1954),Western Australia,NDP00029,1927-06-30,1954-12-30
1540,15915,"The Miners' Daily News (Menzies, WA : 1896 - 1898)",Western Australia,NDP00030,1896-10-31,1898-08-08
1541,17690,"The Mirror (Perth, WA : 1907 - 1910)",Western Australia,NDP00031,1907-02-02,1910-12-30
1542,55074,"The Murchison Times (Cue, WA : 1924 - 1937)",Western Australia,NDP00032,1924-01-04,1937-08-14
1543,15707,Murchison Times and Cue-Big Bell-Reedy Advocate (WA : 1937 - 1942),Western Australia,NDP00033,1937-08-21,1942-03-28
1544,79991,"The Northern Grazier and Miner (Leonora, WA : 1929 - 1944)",Western Australia,NDP00034,1929-03-02,1944-07-22
1545,1696,"The People (Perth, WA : 1891 - 1892)",Western Australia,NDP00035,1891-03-07,1892-05-14
1546,17037,"The Phillips River Times (Ravensthorpe, WA : 1908 - 1911)",Western Australia,NDP00036,1904-12-31,1911-05-25
1547,472,"Pink Penny (Perth, WA : 1909)",Western Australia,NDP00037,1909-07-02,1909-09-18
1548,2699,"Sunday Chronicle (Perth, WA : 1897 - 1899)",Western Australia,NDP00038,1897-08-29,1899-01-01
1549,4404,"The Sunday Press (Perth, WA : 1902 - 1903)",Western Australia,NDP00039,1902-12-07,1903-09-13
1550,13354,"The Swan and Canning Leader (Victoria Park, WA : 1928 - 1929)",Western Australia,NDP00040,1929-01-04,1931-06-12
1551,9391,"The Swan and Canning Times and Hills Gazette (Perth, WA : 1926 - 1928)",Western Australia,NDP00041,1926-12-03,1928-12-07
1552,22753,"The Swan Leader (Victoria Park, WA : 1931 - 1937)",Western Australia,NDP00042,1931-06-19,1937-06-25
1553,15553,"The Umpire (Fremantle, WA : 1896 - 1903)",Western Australia,NDP00043,1897-10-30,1903-01-11
1554,457,"The W.A. Table Talk (Perth, WA : 1921)",Western Australia,NDP00044,1921-03-12,1921-05-21
1555,104403,"The Wagin Argus and Arthur, Dumbleyung, Lake Grace Express (WA : 1924 - 1954)",Western Australia,NDP00045,1924-10-31,1954-12-23
1556,14931,"The Weekly Herald (Fremantle, WA : 1922 - 1926)",Western Australia,NDP00046,1922-02-24,1926-08-06
1557,38456,"Weekly Judge (Perth, WA : 1919 - 1931)",Western Australia,NDP00047,1919-01-03,1931-03-06
1558,2423,"Western Women (Perth, WA : 1914 - 1919)",Western Australia,NDP00048,1914-08-01,1919-01-01
1559,59866,The Wiluna Miner (WA : 1931 - 1947),Western Australia,NDP00049,1931-01-24,1947-01-31
1560,152,"The Christian Herald (Perth, WA : 1882)",Western Australia,NDP00060,1882-01-24,1882-09-25
1561,155,"The Temperance Advocate (Perth, WA : 1882)",Western Australia,NDP00061,1882-01-02,1882-09-16
1562,200,"The Swan, Helena Vale and Guildford Advertiser (WA : 1897)",Western Australia,NDP00062,1897-06-12,1897-10-16
1563,154,Once a Week (Perth : 1889),Western Australia,NDP00063,1889-03-23,1889-05-18
1564,10932,The Northern Producer and Morawa and Perenjori Advertiser (WA : 1928 - 1930),Western Australia,NDP00064,1928-03-03,1930-07-26
1565,72445,The Northern Producer and Morawa and District Advertiser (WA : 1930 - 1947),Western Australia,NDP00065,1930-08-09,1947-04-04
1566,21507,"Dampier Herald (Wyalkatchem, W.A. : 1928 - 1937)",Western Australia,NDP00066,1928-04-04,1937-10-14
1567,32873,"Dampier Herald and Nungarin Standard (Wyalkatchem, W.A.: 1943 - 1954)",Western Australia,NDP00067,1944-01-07,1954-12-30
1568,101252,"North-Eastern Courier (Perth, WA : 1923 - 1955)",Western Australia,NDP00068,1923-07-20,1955-09-29
1569,65,"The Great North-West (Perth, WA : 1904)",Western Australia,NDP00069,1904-12-01,1904-12-01
1570,1885,The Moe Register and Narracan Shire Advocate (Vic. : 1888 - 1889),Victoria,NDP00070,1888-07-14,1889-03-30
1574,254,"Progress (North Fitzroy, Vic. : 1889 - 1890)",Victoria,NDP00074,1889-10-01,1890-08-01
1575,17871,Box Hill Reporter (Vic. : 1925 - 1930),Victoria,NDP00075,1925-04-03,1930-12-26
1576,339,"Die Deutsche Post für die Australischen Colonien = The German Australian Post (Adelaide, SA : 1848 - 1851)",South Australia,NDP00076,1848-07-20,1850-09-12
1577,14,"Deutsche Zeitung fur Sud-Australien = German Times for South Australia (Tanunda, SA : 1851)",South Australia,NDP00077,1851-03-14,1851-03-21
1578,146559,"The Catholic Advocate (Brisbane, Qld. : 1911 - 1934; 1936 - 1938)",Queensland,NDP00078,1911-06-17,1938-03-31
1579,1432,The Mildura and Merbein Sun (Vic. : 1921),Victoria,NDP00079,1921-01-08,1921-10-29
1580,1419,The Merbein Irrigationist and Murray Valley Soldiers' Gazette (Vic. : 1919 - 1920),Victoria,NDP00080,1919-11-12,1920-09-29
1581,521,The Mildura Irrigationist and Murray River Agricultural Times (Vic. : 1888),Victoria,NDP00081,1888-02-08,1888-05-23
1582,1027,The Mildura Irrigationist and Murray River Cultural Advocate (Vic. : 1891 - 1892),Victoria,NDP00082,1891-06-06,1892-03-05
1583,2654,The Mildura Irrigationist (Vic. : 1892 - 1893),Victoria,NDP00083,1892-03-12,1893-12-23
1584,4026,The Mildura Irrigationist and Murray River Cultural Advocate (Vic. : 1895 - 1896),Victoria,NDP00084,1895-01-05,1896-06-06
1585,903827,"Sunraysia Daily (Mildura, Vic. : 1920 - 1942)",Victoria,NDP00085,1920-10-02,1942-08-31
1586,17152,The Nowra Colonist (NSW : 1899 - 1904),New South Wales,NDP00086,1899-01-04,1904-12-29
1587,53,"The News (Shoalhaven, NSW : 1867)",New South Wales,NDP00087,1867-05-11,1867-05-18
1588,5495,"The News, Shoalhaven and Southern Coast Districts Advertiser (NSW : 1867 - 1871)",New South Wales,NDP00088,1867-05-29,1871-06-10
1589,3338,"The Shoalhaven News, Ulladulla and Southern Coast Districts Advertiser (NSW : 1871 - 1873)",New South Wales,NDP00089,1871-06-24,1873-10-11
1590,293,"The Shoalhaven News, Broughton Creek, Kiama and Ulladulla Advertiser (NSW : 1873)",New South Wales,NDP00090,1873-10-18,1873-12-25
1591,14088,"Die Brucke = The Bridge (Sydney, NSW : 1934 - 1939)",New South Wales,NDP00091,1934-02-24,1939-09-02
1592,62861,"To Ethnico Vema = Greek National Tribune (Arncliffe, NSW : 1931 - 1954)",New South Wales,NDP00092,1931-03-11,1954-12-15
1593,11607,"Vil'na Dumka = Free Thought (Sydney, NSW : 1949 - 1954)",New South Wales,NDP00093,1949-07-10,1956-11-25
1594,9060,"Musu Pastoge = Our Haven (Sydney, NSW : 1950 - 1954)",New South Wales,NDP00094,1950-02-22,1956-12-19
1595,38986,"Italo-Australian (Sydney, NSW : 1927 - 1940)",New South Wales,NDP00095,1927-07-06,1940-06-08
1596,197,"L'Italo-Australiano = The Italo-Australian (Surry Hills, NSW : 1885)",New South Wales,NDP00096,1885-01-12,1885-07-01
1597,6106,"L'Italo-Australiano = The Italo-Australian (Sydney, NSW : 1905 - 1909)",New South Wales,NDP00097,1905-03-11,1909-01-30
1598,2167,"Oceania (Sydney, NSW : 1913 - 1915)",New South Wales,NDP00098,1913-07-12,1915-02-13
1599,951,"Uniamoci (Sydney, NSW : 1903 - 1904)",New South Wales,NDP00099,1903-07-18,1904-08-27
1600,14518,"Deutsch-Australische Post : Wochenschrift = German-Australian Post : Weekly (Sydney, NSW : 1893 - 1906)",New South Wales,NDP00100,1893-03-20,1906-05-12
1601,5470,"Il Risveglio = The Awakening (Sydney, NSW : 1944 - 1954)",New South Wales,NDP00101,1944-11-30,1956-03-01
1602,4697,"Italian Bulletin of Australia (Sydney, NSW : 1922 - 1928, 1935 - 1940)",New South Wales,NDP00102,1922-11-01,1940-05-01
1603,1775,"Italian Bulletin of Commerce (Sydney, NSW : 1929 - 1935)",New South Wales,NDP00103,1929-01-01,1935-06-01
1604,364,"Revue Australienne : Journal des Interets Francais en Australie ... (Sydney, NSW : 1873 - 1874)",New South Wales,NDP00104,1873-12-01,1874-08-01
1605,2113,"The Irish Citizen (Sydney, NSW : 1871 - 1872)",New South Wales,NDP00105,1871-12-02,1872-08-31
1606,68798,"The Australian Advertiser (Albany, WA : 1888 - 1897)",Western Australia,NDP00107,1888-06-04,1897-02-18
1607,94381,The Boyup Brook Bulletin (WA : 1930 - 1950),Western Australia,NDP00108,1930-07-04,1950-06-01
1608,10124,Broome Chronicle and Nor'West Advertiser (WA : 1908 - 1912),Western Australia,NDP00109,1908-06-13,1912-06-01
1609,1565,The Bunbury Monitor (WA : 1934),Western Australia,NDP00110,1934-06-01,1934-11-23
1610,1553,"The Bunbury Star (Collie, WA : 1935-1936)",Western Australia,NDP00111,1935-10-05,1936-03-31
1611,4130,"The Carnamah-Three Springs Times and Arrino Advertiser (Moora, WA : 1932 - 1933)",Western Australia,NDP00112,1932-07-08,1933-05-19
1612,1942,"The Coalfields Star (Collie, WA : 1934)",Western Australia,NDP00113,1934-05-18,1934-09-28
1613,396,The Coolgardie Review (WA : 1895),Western Australia,NDP00114,1895-08-03,1895-09-28
1614,1270,The Corrigin Sun (WA : 1929 - 1930),Western Australia,NDP00115,1930-01-09,1930-07-31
1615,16211,Cue-Big Bell Chronicle and Reedy Recorder (WA : 1937 - 1942),Western Australia,NDP00116,1937-12-10,1942-03-13
1616,18657,"The Denmark Post (Albany, WA : 1949 - 1954)",Western Australia,NDP00117,1949-06-17,1954-12-30
1617,9,The Derby News (WA : 1887),Western Australia,NDP00118,1887-03-12,1887-03-12
1618,7521,Esperance Chronicle and Dundas and Norseman Advertiser (WA : 1895 - 1898),Western Australia,NDP00119,1896-01-03,1898-09-17
1619,594,"The Esperance Echo (Kalgoorlie, WA : 1929)",Western Australia,NDP00120,1929-06-06,1929-10-03
1621,8310,"The Evening News (Boulder, WA : 1921 - 1922)",Western Australia,NDP00122,1921-07-25,1922-03-31
1622,56242,The Geraldton Express and Murchison and Yalgo Goldfields Chronicler (WA : 1896 - 1905),Western Australia,NDP00123,1896-11-06,1905-12-29
1623,7850,Geraldton Express and Murchison Goldfields News (WA : 1894 - 1896),Western Australia,NDP00124,1894-11-02,1896-10-30
1624,27029,The York Leader and Quairading and Dangin Herald (WA : 1935 - 1947),Western Australia,NDP00125,1935-04-05,1947-04-04
1625,28847,Geraldton Murchison Telegraph (WA : 1892 - 1899),Western Australia,NDP00126,1892-07-05,1898-12-29
1626,64470,"The Goldfields Observer (Kalgoorlie, WA : 1930 - 1939)",Western Australia,NDP00127,1930-09-21,1939-01-01
1627,29221,Goomalling Gazette (WA : 1946 - 1954),Western Australia,NDP00128,1946-02-15,1954-08-19
1628,30770,Greenough Sun (WA : 1947 - 1954),Western Australia,NDP00129,1947-12-19,1954-12-30
1629,31867,"The Harvey-Waroona Mail (Collie, WA : 1931 - 1956)",Western Australia,NDP00130,1946-05-03,1956-03-23
1630,28725,"The Inland Watch (Leonora, WA : 1937 - 1943)",Western Australia,NDP00131,1937-05-15,1943-10-23
1631,21747,Kojonup Courier (WA : 1951 - 1958),Western Australia,NDP00132,1951-04-19,1958-05-15
1632,10856,Kulin Advocate and Dudinin-Jitarning Harrismith Recorder (WA : 1934 - 1940),Western Australia,NDP00133,1934-04-28,1940-02-01
1633,1678,The Lake Grace and Districts Leader (WA : 1933 - 1934),Western Australia,NDP00134,1933-10-25,1934-08-08
1634,19718,Leonora News (WA : 1946 - 1950),Western Australia,NDP00135,1946-03-01,1950-12-21
1635,5837,"Margaret River News (Busselton, WA : 1939 - 1941)",Western Australia,NDP00136,1939-05-04,1941-12-25
1636,5548,Menzies Weekly Times (WA : 1897 - 1898),Western Australia,NDP00137,1897-10-30,1898-07-23
1637,8180,"The Miner (Norseman, WA : 1896 - 1897)",Western Australia,NDP00138,1896-05-06,1897-12-31
1638,879,"The Miner's Right (Boulder, WA : 1897)",Western Australia,NDP00139,1897-09-07,1897-12-08
1639,844,The Mount Barker-Denmark Sentinel and Cranbrook Chronicle (WA : 1930),Western Australia,NDP00140,1930-01-15,1930-06-25
1640,33377,The Mount Magnet Leader and Youanmi Miner (WA : 1935 - 1947),Western Australia,NDP00141,1935-01-25,1947-01-24
1641,24,The Mount Margaret Mercury (WA : 1897),Western Australia,NDP00142,1897-11-27,1897-12-04
1644,9931,The Nannup Review (WA : 1939 - 1941),Western Australia,NDP00145,1939-02-24,1941-05-29
1645,7892,"Norseman Advertiser (Coolgardie, WA : 1935 - 1936)",Western Australia,NDP00146,1935-01-19,1936-05-09
1646,109,Norseman Sentinel and Princess Royal Watchdog (WA : 1903),Western Australia,NDP00147,1903-05-09,1903-08-06
1647,87632,The Norseman-Esperance News (WA : 1936 - 1954),Western Australia,NDP00148,1936-05-16,1957-06-27
1648,17372,The North Coolgardie Herald and Menzies Times (WA : 1896 - 1898),Western Australia,NDP00149,1896-10-03,1898-12-30
1649,88542,"The North Coolgardie Herald and Miners Daily News (Menzies, WA : 1899 - 1904)",Western Australia,NDP00150,1899-01-02,1904-05-30
1650,37515,"The North Coolgardie Herald (Menzies, WA : 1904 - 1911)",Western Australia,NDP00151,1904-06-01,1911-12-23
1651,84702,"The North Midland Times (Moora, WA : 1933 - 1954)",Western Australia,NDP00152,1933-05-26,1954-12-30
1652,2619,Northam Advertiser and Toodyay Times (WA : 1954),Western Australia,NDP00153,1954-07-09,1954-11-26
1653,48001,Northam News (WA : 1947 - 1954),Western Australia,NDP00154,1947-09-10,1954-12-29
1654,2202,"The Northern Mining Register and Murchison Goldfields Gazette (Mount Magnet, WA : 1896 - 1897)",Western Australia,NDP00155,1896-05-16,1897-11-27
1655,5207,"Nor'West Times and Northern Advocate (Roebourne, WA : 1891 - 1894)",Western Australia,NDP00156,1891-08-08,1894-10-31
1656,11346,The Nungarin Standard (WA : 1934 - 1939),Western Australia,NDP00157,1934-05-10,1939-01-26
1657,52777,The Pemberton Post (WA : 1937 - 1950),Western Australia,NDP00158,1937-10-01,1950-06-01
1658,73745,"The Preston Mail and District Advocate (Collie, WA : 1932 - 1953)",Western Australia,NDP00160,1932-03-19,1953-12-30
